"probs" "lower.cdf" "upper.cdf"
0.698 0.761194106866707 0.707183634150371
0.699 0.761457688198582 0.707505261830714
0.7 0.761759522907198 0.707809163205066
0.701 0.76206715252081 0.708099119526396
0.702 0.762342528738195 0.70840389856076
0.703 0.762631910530627 0.708711295362493
0.704 0.762873096591971 0.709017797969334
0.705 0.7631618517626 0.709326005111571
0.706 0.763442554844373 0.709658897136165
0.707 0.763728425190028 0.709960665885248
0.708 0.76399016345352 0.710256716621683
0.709 0.76426620359691 0.710567077951809
0.71 0.764543567960876 0.710889585452483
0.711 0.76485217711835 0.71120505446371
0.712 0.765110825944805 0.71152614713568
0.713 0.7653996573285 0.711845065969204
0.714 0.76566452003906 0.712144602371824
0.715 0.765966385629574 0.712457589611205
0.716 0.76624679025274 0.712760562698884
0.717 0.766542398048152 0.713096128721062
0.718 0.766833998053614 0.713406733264069
0.719 0.767148913028481 0.71370921887674
0.72 0.767418375914157 0.714016266555233
0.721 0.767706151607864 0.714291492119233
0.722 0.767995187459302 0.714619111074545
0.723 0.768277974248763 0.714957706132492
0.724 0.76856462111898 0.715262870692202
0.725 0.768878875079477 0.715599438315643
0.726 0.769190476778256 0.71592508808481
0.727 0.769484573734882 0.716248631720522
0.728 0.769783068783105 0.716540369522364
0.729 0.770055016234043 0.716866078432174
0.73 0.770339877961069 0.717189623215506
0.731 0.7705907670208 0.717501653144658
0.732 0.77086991100725 0.717839183434719
0.733 0.771139164964776 0.7181448882766
0.734 0.771433564129038 0.718485363171455
0.735 0.77174027818216 0.718795601666594
0.736 0.772049703333549 0.719122226034745
0.737 0.772336113033446 0.719429499005677
0.738 0.772627007550296 0.719748446585978
0.739 0.772911735448997 0.720084550559442
0.74 0.773201140119503 0.720396656821429
0.741 0.773497491598091 0.720720917616651
0.742 0.773803224764335 0.721060175241923
0.743 0.774082612018678 0.721372738858155
0.744 0.774383869994915 0.721682923190692
0.745 0.7746719192004 0.721993246508495
0.746 0.774970231789599 0.722318503941521
0.747 0.775262855420986 0.722624001251173
0.748 0.775542922009671 0.722938206972425
0.749 0.775833171192363 0.723277710631866
0.75 0.776128367030527 0.723587641800074
0.751 0.776420737029496 0.723906705920613
0.752 0.776720844095658 0.724217418768501
0.753 0.777040058681564 0.724571444758837
0.754 0.777351543280581 0.724894555279298
0.755 0.777665488597575 0.725238631725062
0.756 0.777971416235516 0.725543032885064
0.757 0.778306076946529 0.725876010702307
0.758 0.778607420809974 0.726206296624067
0.759 0.778902921088414 0.726569914856755
0.76 0.779184193040332 0.726902384319789
0.761 0.779491235342705 0.727258238966435
0.762 0.77977227858044 0.727611143565974
0.763 0.780056384308777 0.727906229170545
0.764 0.780348209867537 0.728215676839831
0.765 0.780620494156879 0.728536368407637
0.766 0.780911206027754 0.728862549990040
0.767 0.781203304183093 0.729203403021539
0.768 0.781492113754857 0.729555829374465
0.769 0.781827654537646 0.729930433272678
0.77 0.782160324698062 0.730262407870883
0.771 0.782463537346582 0.730617271897112
0.772 0.78277113445973 0.730938643073092
0.773 0.783116340866696 0.73125828624008
0.774 0.783426939323412 0.731586275839487
0.775 0.783733110735228 0.731936198928462
0.776 0.784092287755598 0.73224368407697
0.777 0.784380557332496 0.732579656282199
0.778 0.784691124798259 0.732913112340386
0.779 0.784999045887423 0.733266868670414
0.78 0.785305443166327 0.733589228453158
0.781 0.785566795155703 0.733904609742169
0.782 0.785888780401405 0.734227055634168
0.783 0.786224000769523 0.734580803994762
0.784 0.7865609827942 0.734928116487805
0.785 0.786897132447816 0.735291446922793
0.786 0.787217217462717 0.735621928957006
0.787 0.78753768400519 0.735970606154599
0.788 0.787836479934951 0.736334052286347
0.789 0.78813752175496 0.736651544573016
0.79 0.788457683897682 0.737003237589698
0.791 0.78876847880561 0.737345626753632
0.792 0.789119514541765 0.737690809945168
0.793 0.78947699309436 0.738051379985297
0.794 0.789811161560947 0.738414861073335
0.795 0.79012859070899 0.738755507406199
0.796 0.790474372650891 0.739067900301669
0.797 0.790811528639026 0.739444598655097
0.798 0.791138524455086 0.739820645336999
0.799 0.791459555356082 0.740194702831702
0.8 0.791789419349468 0.740522182783178
0.801 0.792113476270427 0.740898636842435
0.802 0.792464031859024 0.74126739846549
0.803 0.792816580220731 0.741638605270108
0.804 0.793150025386551 0.742000484775868
0.805 0.79350790317934 0.742404232616332
0.806 0.793846166555722 0.742762995288954
0.807 0.794164048576348 0.743117606824382
0.808 0.794490687350515 0.743507649317552
0.809 0.794795843305034 0.743870224227193
0.81 0.795116522672059 0.744265802479235
0.811 0.795445315329368 0.744619449066321
0.812 0.795764850295056 0.745012350649351
0.813 0.79609668794645 0.745384919141372
0.814 0.796447621488009 0.745742064440128
0.815 0.796765379089764 0.746134525276285
0.816 0.797085629221372 0.746484565175434
0.817 0.797456159184283 0.746836304273965
0.818 0.797785148991523 0.747223196617769
0.819 0.798119773885342 0.747571900222546
0.82 0.798495588351586 0.747944914230096
0.821 0.798835802263702 0.748346981151732
0.822 0.799161666380109 0.748757452476795
0.823 0.799502003643919 0.749143722233173
0.824 0.799857666371827 0.749500345124213
0.825 0.800184467974027 0.749894802056187
0.826 0.800517859945875 0.750282617766857
0.827 0.80086924818583 0.750695952938555
0.828 0.801216840143547 0.751065388943846
0.829 0.801560662528323 0.751446476589763
0.83 0.801902030873121 0.751819554129284
0.831 0.802245982389342 0.752197144114868
0.832 0.802578772781934 0.752556719410444
0.833 0.802946823129002 0.75296058682299
0.834 0.803313227195902 0.753390146131561
0.835 0.803637687226803 0.753789389795327
0.836 0.803982687509177 0.754221741363061
0.837 0.804359541708773 0.754625287067367
0.838 0.804714016549962 0.75504289847672
0.839 0.805095269649274 0.755424186577324
0.84 0.80547508258349 0.755853281695334
0.841 0.805867045188059 0.756292484797543
0.842 0.80621178767333 0.756713069396996
0.843 0.806561788017968 0.757107100243273
0.844 0.80693609071553 0.757506024546347
0.845 0.807338594776933 0.757893270801637
0.846 0.807697965977745 0.758283039330261
0.847 0.808053036268947 0.75871595592134
0.848 0.808398906976906 0.759101389353361
0.849 0.808769147006138 0.759506771544192
0.85 0.809130580195271 0.759915405716962
0.851 0.809510796188176 0.760341568813995
0.852 0.809919395121728 0.760773044965459
0.853 0.810337079970717 0.761194676056663
0.854 0.810696845477772 0.76162289116508
0.855 0.811072833046765 0.762067945700716
0.856 0.811429454753574 0.762475007753837
0.857 0.811791502440622 0.762874471284319
0.858 0.812148541077712 0.763300412927517
0.859 0.812504020897692 0.763726454592087
0.86 0.812890332569406 0.76412427434973
0.861 0.813257538748947 0.764534755575333
0.862 0.813636888850033 0.764916672332976
0.863 0.814013271498964 0.76536200475499
0.864 0.814433872410562 0.765815816303884
0.865 0.814819064976974 0.766236460550072
0.866 0.815211506470631 0.766682008134354
0.867 0.81560694217274 0.767098427815564
0.868 0.815990201622311 0.767524978478557
0.869 0.816370855481664 0.767995160004943
0.87 0.816795461053671 0.76843757577932
0.871 0.817194948477604 0.768890205455169
0.872 0.817655705287297 0.769303629664738
0.873 0.818058600008377 0.769714983939952
0.874 0.818478642057927 0.770146929736371
0.875 0.818896934747635 0.770621738559523
0.876 0.819297250114876 0.771073515776839
0.877 0.819676998180892 0.771569731019435
0.878 0.820079380442364 0.772032417018275
0.879 0.820507838496384 0.772465552379971
0.88 0.820863095408165 0.772955081767974
0.881 0.821289097847185 0.773378335784877
0.882 0.82168587297466 0.773830602392242
0.883 0.822113158250721 0.774275141147472
0.884 0.822513701448096 0.774768677127453
0.885 0.822934295466901 0.775247892566363
0.886 0.823368847192676 0.775724443505583
0.887 0.823768851073148 0.776253675498729
0.888 0.824229748985516 0.77670946435292
0.889 0.824661845904448 0.777207165620402
0.89 0.825097201816119 0.777666212860746
0.891 0.825536511853058 0.778149289606936
0.892 0.82594651140562 0.778687488945635
0.893 0.826391468383867 0.779196413268109
0.894 0.826824723288003 0.779695952531699
0.895 0.827282377425445 0.780147399589457
0.896 0.827729608112875 0.780664524796826
0.897 0.828205817220584 0.781179000964138
0.898 0.828675310465092 0.781669179095042
0.899 0.82914295806766 0.78217505618383
0.9 0.829594497438491 0.782627667383898
0.901 0.830078936679711 0.783178805383764
0.902 0.830521050288518 0.783720159786378
0.903 0.830985922460858 0.784233903130582
0.904 0.831446123196876 0.784725805428158
0.905 0.831875609057864 0.785282813910682
0.906 0.832339481899282 0.785826887484893
0.907 0.832832543426564 0.786343399878486
0.908 0.833309455794803 0.786844103035669
0.909 0.833824677285226 0.787424550284073
0.91 0.83432391328358 0.787986596444993
0.911 0.834750186586834 0.788548133210483
0.912 0.83524399962551 0.78914357341246
0.913 0.835734006792655 0.78966463926242
0.914 0.836256452233814 0.790233322494057
0.915 0.836792814219229 0.79082346895792
0.916 0.837265262884094 0.79145841519928
0.917 0.83774757780579 0.792070735646935
0.918 0.838272128095334 0.792661643246596
0.919 0.838854763638258 0.793228466154686
0.92 0.839344594009926 0.793828859725127
0.921 0.839851187702821 0.79446699618847
0.922 0.84041688297695 0.795042177865324
0.923 0.840893367106145 0.795666596565362
0.924 0.84141023197568 0.796278717481642
0.925 0.841924593999362 0.796895829531991
0.926 0.842445293607942 0.79750405751753
0.927 0.843037301796195 0.798160345469886
0.928 0.843590553140606 0.798786144105867
0.929 0.844122899735467 0.79938431508843
0.93 0.84465822354548 0.799980916546996
0.931 0.84523933010819 0.80059037642979
0.932 0.845814056153893 0.801198833805982
0.933 0.846372558149459 0.801856245149637
0.934 0.846963547050809 0.80248817267073
0.935 0.847568428220727 0.803189355080616
0.936 0.848168581323869 0.80390309518877
0.937 0.848786443605817 0.804626421845177
0.938 0.849367974778701 0.805313831536714
0.939 0.850016368748893 0.805985465115108
0.94 0.850594876689665 0.806714108551975
0.941 0.851226113170835 0.807504307392439
0.942 0.851863307408572 0.808248213768732
0.943 0.85250527309019 0.808983788806717
0.944 0.853215044919233 0.809731849111517
0.945 0.85384696439717 0.81046444039842
0.946 0.854518445519236 0.811213101476807
0.947 0.85516274106811 0.812009965146683
0.948 0.855818126244797 0.81277038346158
0.949 0.85644735804286 0.813520272846064
0.95 0.85718444988147 0.814343530070433
0.951 0.857850240172981 0.815206428886393
0.952 0.858517729143724 0.816056565049006
0.953 0.859316573713134 0.816888501616177
0.954 0.860102836810959 0.817684536249448
0.955 0.860831141119592 0.818537755887667
0.956 0.861675750388566 0.819330695510922
0.957 0.862443934777953 0.820188012345404
0.958 0.863253107458032 0.821110570151042
0.959 0.864028048631363 0.822081034833887
0.96 0.864847037549424 0.82298052637439
0.961 0.865704089222249 0.82388572381751
0.962 0.866540522071588 0.8249517739151
0.963 0.86734887134792 0.825880825771047
0.964 0.868163956319216 0.826836064179844
0.965 0.868947122607613 0.82777823098759
0.966 0.869838246122349 0.828818699848101
0.967 0.870791740567418 0.829883523425734
0.968 0.871637009154866 0.83086449911896
0.969 0.87250850724974 0.831956772268318
0.97 0.873428465817052 0.833156562912513
0.971 0.874464368018157 0.834324076004234
0.972 0.875559664222786 0.835487099587398
0.973 0.876611201436887 0.836667288872259
0.974 0.877764826305933 0.838113899346099
0.975 0.878778326941432 0.839437960449394
0.976 0.87983987948021 0.84081454555822
0.977 0.881007487610661 0.842094524716341
0.978 0.882232905874791 0.843366200351484
0.979 0.883376854442928 0.844931153756155
0.98 0.884709332344765 0.846390454966313
0.981 0.885888707754737 0.848024727463336
0.982 0.887189778673896 0.8497339148075
0.983 0.888636640000687 0.851275815087966
0.984 0.890193654445152 0.852810346635793
0.985 0.891609956836444 0.85462339058433
0.986 0.893276419252656 0.856462073486536
0.987 0.894926465620466 0.858392493708828
0.988 0.896689324718328 0.86056687255053
0.989 0.898563508405705 0.862875248992554
0.99 0.900634629217707 0.865223698482763
0.991 0.902817160910464 0.867787114863915
0.992 0.905134930255284 0.870463759824598
0.993 0.907904275780768 0.873716262037826
0.994 0.910797397604837 0.87747490632224
0.995 0.91435638398729 0.881499616782952
0.996 0.918161651462388 0.886241029268498
0.997 0.922994922586601 0.8916194514172
0.998 0.929077281502525 0.898859627719773
0.999 0.939020374383765 0.910011497659842
1 0.993251274481727 0.96114499188571
